account,age,job,marital,education,balance,cc
5119,32,self-employed,married,tertiary,189,no
5120,52,retired,single,secondary,316,no
5121,31,self-employed,single,tertiary,282,no
5122,34,management,married,tertiary,308,no
5123,42,technician,divorced,secondary,248,no
5124,47,blue-collar,divorced,primary,126,no
5125,50,self-employed,divorced,tertiary,13,no
5126,30,technician,married,secondary,393,no
5127,33,services,single,secondary,358,no
5128,56,technician,single,tertiary,917,no
5129,34,admin.,divorced,secondary,1268,no
5130,33,technician,married,secondary,163,no
5131,32,management,single,tertiary,473,no
5132,34,management,married,tertiary,4831,no
5133,37,technician,married,secondary,1063,no
5134,30,management,married,secondary,0,no
5135,29,blue-collar,married,secondary,424,no
5136,56,unemployed,divorced,primary,802,no
5137,31,management,married,tertiary,430,no
5138,59,unknown,married,unknown,3940,no
5139,36,housemaid,married,secondary,2880,no
5140,51,blue-collar,divorced,secondary,1069,no
5141,54,self-employed,divorced,primary,4382,no
5142,37,management,married,tertiary,0,no
5143,32,technician,married,tertiary,3939,no
5144,42,self-employed,married,tertiary,753,no
5145,29,blue-collar,married,secondary,358,no
5146,52,blue-collar,married,primary,1141,no
5147,40,technician,married,secondary,1259,no
5148,30,services,married,secondary,227,no
5149,55,entrepreneur,divorced,secondary,538,no
5150,49,management,married,tertiary,92,no
5151,33,technician,married,tertiary,8023,no
5152,32,services,single,secondary,2478,no
5153,21,student,single,secondary,6844,no
5154,42,technician,married,secondary,440,no
5155,56,self-employed,married,secondary,800,no
5156,39,unknown,single,secondary,914,no
5157,30,entrepreneur,single,secondary,638,no
5158,55,retired,married,secondary,159,no
5159,43,blue-collar,married,primary,483,no
5160,53,unemployed,married,secondary,94,no
5161,57,retired,married,secondary,1044,no
5162,39,self-employed,single,unknown,0,no
5163,56,technician,divorced,tertiary,401,no
5164,29,services,single,unknown,33,no
5165,38,blue-collar,married,primary,506,no
5166,59,management,married,tertiary,1881,no
5167,42,technician,single,unknown,344,no
5168,46,blue-collar,married,primary,0,no
5169,31,admin.,married,secondary,3,no
5170,35,services,divorced,secondary,221,no
5171,50,self-employed,married,secondary,36,no
5172,42,blue-collar,married,primary,969,no
5173,36,services,single,secondary,760,no
5174,25,admin.,single,tertiary,220,no
5175,42,management,single,tertiary,10907,no
5176,27,student,single,tertiary,148,no
5177,32,blue-collar,married,primary,415,no
5178,57,management,married,tertiary,1341,no
5179,48,blue-collar,married,secondary,865,no
5180,34,blue-collar,divorced,secondary,566,no
5181,33,services,married,secondary,210,no
5182,26,technician,single,secondary,1275,no
5183,50,blue-collar,married,secondary,579,no
5184,60,technician,single,tertiary,2934,no
5185,47,management,married,tertiary,6637,no
5186,31,management,married,tertiary,271,no
5187,52,technician,married,tertiary,0,no
5188,36,services,married,secondary,472,no
5189,43,blue-collar,married,primary,487,no
5190,30,technician,single,tertiary,699,no
5191,32,blue-collar,married,secondary,150,no
5192,31,management,single,tertiary,1130,no
5193,29,management,single,secondary,584,no
5194,48,services,divorced,secondary,3186,no
5195,32,services,single,secondary,133,no
5196,30,housemaid,single,tertiary,868,no
5197,48,blue-collar,married,secondary,480,no
5198,51,blue-collar,married,unknown,1883,no
5199,34,management,married,tertiary,606,no
5200,35,blue-collar,married,secondary,603,no
5201,49,management,single,primary,548,no
5202,36,unemployed,married,secondary,872,no
5203,37,blue-collar,divorced,secondary,33,no
5204,37,management,married,tertiary,1689,no
5205,49,blue-collar,married,primary,902,no
5206,44,services,divorced,secondary,0,no
5207,40,student,married,secondary,260,no
5208,57,technician,married,secondary,589,no
5209,39,technician,married,secondary,626,no
5210,38,services,married,secondary,0,no
5211,51,blue-collar,divorced,secondary,78,no
5212,27,blue-collar,single,secondary,3792,no
5213,38,blue-collar,single,tertiary,14058,no
5214,30,technician,single,secondary,522,no
5215,36,student,single,unknown,386,no
5216,37,unemployed,married,secondary,1978,no
5217,53,admin.,married,secondary,459,no
5218,38,unemployed,married,tertiary,2812,no
5219,48,management,married,tertiary,5057,no
5220,26,housemaid,married,secondary,759,no
5221,33,blue-collar,single,secondary,416,no
5222,47,technician,married,unknown,2106,no
5223,45,management,divorced,tertiary,220,no
5224,32,blue-collar,divorced,secondary,0,no
5225,69,retired,married,unknown,426,no
5226,65,unknown,married,unknown,4717,no
5227,37,blue-collar,married,secondary,395,no
5228,45,blue-collar,divorced,primary,0,no
5229,36,blue-collar,married,secondary,206,no
5230,62,self-employed,divorced,tertiary,6,no
5231,37,management,married,tertiary,4039,no
5232,39,services,divorced,secondary,687,no
5233,38,technician,single,secondary,242,no
5234,31,management,married,tertiary,582,no
5235,58,blue-collar,divorced,primary,8218,no
5236,44,management,single,tertiary,1424,no
5237,31,blue-collar,married,secondary,92,no
5238,33,technician,single,secondary,2085,no
5239,36,technician,single,tertiary,197,no
5240,31,technician,single,secondary,2305,no
5241,45,admin.,married,secondary,547,no
5242,30,technician,single,tertiary,411,no
5243,34,blue-collar,married,secondary,584,no
5244,34,management,married,tertiary,997,no
5245,39,admin.,divorced,secondary,83,no
5246,41,management,married,tertiary,6563,no
5247,32,services,single,secondary,0,no
5248,32,management,single,tertiary,0,no
5249,36,blue-collar,married,primary,398,no
5250,35,admin.,married,tertiary,1145,no
5251,32,management,single,tertiary,2,no
5252,33,management,single,tertiary,201,no
5253,49,entrepreneur,married,primary,563,no
5254,35,management,married,tertiary,3161,no
5255,31,technician,married,secondary,0,no
5256,42,management,married,secondary,1331,no
5257,34,housemaid,married,primary,2929,no
5258,32,services,married,secondary,220,no
5259,29,management,single,tertiary,5980,no
5260,32,services,single,secondary,48,no
5261,50,housemaid,single,unknown,0,no
5262,58,retired,married,secondary,3382,no
5263,59,technician,married,secondary,2308,no
5264,25,student,married,tertiary,10,no
5265,57,services,married,secondary,162,no
5266,30,blue-collar,single,secondary,1073,no
5267,26,services,single,secondary,1700,no
5268,50,services,single,primary,148,no
5269,39,services,married,secondary,0,no
5270,45,blue-collar,married,primary,185,no
5271,37,management,divorced,tertiary,896,no
5272,47,blue-collar,divorced,primary,1279,no
5273,50,technician,married,tertiary,199,no
5274,40,management,married,secondary,99,no
5275,35,blue-collar,married,primary,378,no
5276,53,management,married,tertiary,15,no
5277,35,admin.,married,secondary,147,no
5278,54,technician,married,secondary,2225,no
5279,35,admin.,single,secondary,1810,no
5280,31,housemaid,married,unknown,6,no
5281,46,technician,divorced,secondary,435,no
5282,52,management,married,secondary,335,no
5283,34,admin.,divorced,secondary,251,no
5284,46,services,divorced,secondary,5,no
5285,54,self-employed,married,secondary,641,no
5286,37,admin.,married,tertiary,0,no
5287,39,admin.,married,tertiary,722,no
5288,50,technician,married,tertiary,3337,no
5289,44,technician,divorced,secondary,0,no
5290,56,admin.,married,secondary,1504,no
5291,40,services,married,tertiary,35,no
5292,36,services,married,secondary,895,no
5293,33,management,married,tertiary,752,no
5294,33,blue-collar,single,secondary,1925,no
5295,42,services,married,secondary,246,no
5296,30,self-employed,single,tertiary,901,no
5297,33,admin.,single,secondary,894,no
5298,26,blue-collar,single,secondary,592,no
5299,26,admin.,single,secondary,3529,no
5300,37,services,married,secondary,0,no
5301,59,retired,married,primary,0,no
5302,49,blue-collar,married,primary,371,no
5303,33,blue-collar,single,primary,1,no
5304,46,technician,single,secondary,834,no
5305,55,entrepreneur,married,primary,298,no
5306,49,services,married,tertiary,306,no
5307,51,technician,married,secondary,143,no
5308,27,admin.,married,secondary,186,no
5309,44,technician,married,secondary,5597,no
5310,40,services,single,secondary,1547,no
5311,36,management,married,tertiary,1852,no
5312,46,admin.,single,secondary,1790,no
5313,30,services,single,secondary,20,no
5314,35,admin.,married,secondary,8652,no
5315,31,technician,single,secondary,1626,no
5316,37,admin.,married,secondary,749,no
5317,49,blue-collar,married,unknown,51,no
5318,27,services,single,secondary,1,no
5319,32,blue-collar,married,secondary,32,no
5320,70,retired,divorced,secondary,6850,no
5321,22,technician,single,secondary,333,no
5322,58,blue-collar,married,secondary,27,no
5323,33,blue-collar,married,secondary,932,no
5324,83,retired,divorced,primary,0,no
5325,50,management,divorced,tertiary,100,no
5326,53,blue-collar,married,secondary,626,no
5327,37,management,single,tertiary,9,no
5328,55,services,divorced,primary,653,no
5329,49,admin.,married,secondary,3608,no
5330,41,blue-collar,married,primary,293,no
5331,40,management,single,tertiary,36,no
5332,48,management,married,tertiary,263,no
5333,27,student,single,secondary,8366,no
5334,30,management,single,tertiary,2186,no
5335,37,entrepreneur,single,secondary,20453,no
5336,37,services,single,secondary,105,no
5337,40,blue-collar,married,secondary,440,no
5338,73,retired,married,unknown,519,no
5339,50,management,married,tertiary,19447,no
5340,53,blue-collar,married,primary,225,no
5341,47,blue-collar,married,secondary,2548,no
5342,33,technician,divorced,secondary,0,no
5343,50,blue-collar,married,unknown,2284,no
5344,51,blue-collar,married,primary,40,no
5345,42,housemaid,divorced,tertiary,364,no
5346,34,technician,single,secondary,174,no
5347,44,technician,married,secondary,10888,no
5348,32,admin.,married,secondary,0,no
5349,60,retired,married,tertiary,225,no
5350,60,retired,divorced,tertiary,2131,no
5351,29,blue-collar,single,secondary,20,no
5352,39,management,single,secondary,36,no
5353,47,blue-collar,married,primary,2642,no
5354,30,admin.,married,tertiary,400,no
5355,31,technician,single,tertiary,1214,no
5356,34,management,single,tertiary,292,no
5357,51,admin.,married,secondary,1415,no
5358,38,blue-collar,married,secondary,213,no
5359,47,admin.,single,secondary,2540,no
5360,46,housemaid,single,tertiary,3232,no
5361,33,management,married,tertiary,296,no
5362,30,management,married,tertiary,42,no
5363,40,technician,married,secondary,697,no
5364,38,blue-collar,single,secondary,13156,no
5365,63,retired,divorced,secondary,1490,no
5366,33,management,married,tertiary,150,no
5367,59,retired,married,secondary,0,no
5368,29,management,single,tertiary,4210,no
5369,54,services,divorced,secondary,1012,no
5370,57,technician,married,secondary,16063,no
5371,57,blue-collar,married,primary,5431,no
5372,28,services,single,secondary,317,no
5373,30,technician,single,secondary,4787,no
5374,28,blue-collar,married,secondary,225,no
5375,45,services,divorced,primary,3854,no
5376,29,services,divorced,secondary,92,no
5377,42,blue-collar,married,primary,10,no
5378,31,blue-collar,married,secondary,617,no
5379,59,housemaid,divorced,primary,195,no
5380,41,blue-collar,married,primary,1172,no
5381,57,housemaid,married,secondary,0,no
5382,43,services,divorced,secondary,0,no
5383,30,services,divorced,secondary,94,no
5384,26,admin.,single,secondary,609,no
5385,52,management,single,tertiary,4,no
5386,32,entrepreneur,divorced,secondary,1121,no
5387,39,management,divorced,tertiary,355,no
5388,31,blue-collar,married,secondary,3653,no
5389,83,retired,divorced,primary,1097,no
5390,34,management,married,tertiary,436,no
5391,40,blue-collar,married,secondary,4795,no
5392,39,self-employed,married,secondary,266,no
5393,50,unemployed,married,secondary,3357,no
5394,30,technician,married,tertiary,101,no
5395,43,blue-collar,married,secondary,10910,no
5396,49,blue-collar,married,secondary,1568,no
5397,41,retired,single,primary,0,no
5398,35,blue-collar,married,secondary,305,no
5399,57,retired,married,tertiary,31,no
5400,29,entrepreneur,married,secondary,452,no
5401,48,admin.,married,secondary,5,no
5402,38,entrepreneur,divorced,tertiary,7929,no
5403,41,entrepreneur,married,primary,39,no
5404,39,housemaid,married,primary,267,no
5405,31,management,married,tertiary,4945,no
5406,51,technician,married,secondary,463,no
5407,35,unemployed,single,secondary,2116,no
5408,45,admin.,divorced,secondary,59,no
5409,28,blue-collar,married,secondary,131,no
5410,57,retired,married,secondary,107,no
5411,36,unemployed,married,secondary,35,no
5412,49,technician,married,primary,230,no
5413,34,management,single,tertiary,2679,no
5414,65,retired,married,primary,493,no
5415,26,services,single,secondary,256,no
5416,52,blue-collar,married,primary,133,no
5417,32,blue-collar,single,secondary,811,no
5418,33,unemployed,married,tertiary,302,no
5419,43,management,married,tertiary,3529,no
5420,26,technician,single,tertiary,75,no
5421,45,technician,married,secondary,999,no
5422,30,management,single,tertiary,7845,no
5423,37,services,divorced,primary,260,no
5424,45,management,single,tertiary,2048,no
5425,34,management,married,tertiary,1557,no
5426,35,services,married,secondary,505,no
5427,41,admin.,married,tertiary,1536,no
5428,42,self-employed,married,tertiary,0,no
5429,48,blue-collar,married,unknown,439,no
5430,45,unknown,married,primary,44,no
5431,47,management,married,tertiary,295,no
5432,37,blue-collar,married,primary,190,no
5433,32,management,married,secondary,3935,no
5434,40,management,married,tertiary,17,no
5435,35,technician,single,secondary,175,no
5436,31,technician,single,secondary,4888,no
5437,36,technician,single,tertiary,40,no
5438,44,management,married,tertiary,4460,no
5439,52,admin.,divorced,secondary,98,no
5440,28,student,single,secondary,330,no
5441,45,blue-collar,married,primary,13117,no
5442,38,management,married,tertiary,12877,no
5443,39,blue-collar,married,primary,1506,no
5444,28,management,single,tertiary,0,no
5445,31,technician,single,secondary,775,no
5446,46,blue-collar,married,primary,258,no
5447,22,student,single,secondary,246,no
5448,49,blue-collar,single,primary,2146,no
5449,44,unemployed,married,secondary,304,no
5450,31,self-employed,single,secondary,360,no
5451,53,blue-collar,married,primary,3316,no
5452,55,management,married,tertiary,6880,no
5453,35,technician,married,secondary,2189,no
